Season,Team,Player Names
2012,FC Málaga,"['Willy Caballero', 'Carlos Kameni', 'Pol Freixanet', 'Martín Demichelis', 'Sergio Sánchez', 'Oguchi Onyewu', 'Weligton', 'Diego Lugano', 'Álex Portillo', 'Diego Rodríguez', 'Nacho Monreal', 'Eliseu', 'Antunes', 'Jesús Gámez', 'Jurado', 'Jérémy Toulalan', 'Ignacio Camacho', 'Manuel Iturra', 'Recio', 'Enzo Maresca', 'Duda', 'Isco', 'Lucas Piazón', 'Júlio Baptista', 'Pedro Morales', 'Diego Buonanotte', 'Juanmi', 'Fabrice Olinga', 'Joaquín', 'Francisco Portillo', 'Javier Saviola', 'Sebastián Fernández', 'Roque Santa Cruz']"
2012,Athletic Bilbao,"['Gorka Iraizoz', 'Raúl Fernández', 'Kepa Arrizabalaga', 'Fernando Amorebieta', 'Jon Aurtenetxe', 'Borja Ekiza', 'Aymeric Laporte', 'Carlos Gurpegui', 'Jonás Ramalho', 'Enric Saborit', 'Isma López', 'Xabier Castillo', 'Jonxa Vidal', 'Óscar de Marcos', 'Andoni Iraola', 'Markel Etxeberria', 'Ander Iturraspe', 'Mikel San José', 'Erik Morán', 'Álvaro Peña', 'Ander Herrera', 'Iñigo Pérez', 'Iñigo Ruiz de Galarreta', 'Iker Undabarrena', 'Ismael López', 'Iker Muniain', 'Igor Martínez', 'Ager Aketxe', 'Ibai Gómez', 'Aitor Seguín', 'Markel Susaeta', 'Gaizka Toquero', 'Fernando Llorente', 'Aritz Aduriz', 'Guillermo Fernández']"
2012,Real Sociedad San Sebastián,"['Claudio Bravo', 'Eñaut Zubikarai', 'Kike Royo', 'Iñigo Martínez', 'Mikel González', 'Ion Ansotegi', 'Liassine Cadamuro', 'Alberto de la Bella', 'Cote', 'Carlos Martínez', 'Dani Estrada', 'Asier Illarramendi', 'Markel Bergara', 'Victor Fuchs', 'Xabi Prieto', 'Rubén Pardo', 'David Zurutuza', 'Gorka Elustondo', 'Javi Ros', 'Jeffrey Sarpong', 'Chory Castro', 'Carlos Vela', 'Pablo Hervías', 'Antoine Griezmann', 'Imanol Agirretxe', 'Diego Ifrán', 'Jonathan Nanizayamo']"
2012,FC Granada,"['Toño', 'Roberto Fernández', 'Jorge Sánchez', 'Pape Diakhaté', 'Diego Maínz', 'Iñigo López', 'Borja Gómez', 'Manuel Lucena', 'Guilherme Siqueira', 'Brayan Angulo', 'Allan Nyom', 'Juanma Ortiz', 'Moisés Hurtado', 'Mikel Rico', 'Recio', 'Hassan Yebda', 'Iriney', 'Fran Rico', 'Diego Buonanotte', 'Nolito', 'Yacine Brahimi', 'Dani Benítez', 'Darwin Machís', 'Miguel García', 'Gabriel Torje', 'Fabián Orellana', 'Jaime Romero', 'Youssef El Arabi', 'Antonio Floro Flores', 'Odion Ighalo', 'Carlos Aranda']"
2012,FC Getafe,"['Miguel Ángel Moyá', 'Jordi Codina', 'Alberto Domínguez', 'Federico Fernández', 'David Abraham', 'Alexis Ruano', 'Alberto Lopo', 'Rafa López', 'Sergio Postigo', 'Mané', 'Sergio Escudero', 'Juan Valera', 'Miguel Torres', 'José Ruiz', 'Xavi Torres', 'Mehdi Lacen', 'Juan Rodríguez', 'Borja Fernández', 'Míchel Madera', 'Diego Benito', 'Abdelaziz Barrada', 'Diego Castro', 'Ángel Lafita', 'Jaime Gavilán', 'Pedro León', 'Pablo Sarabia', 'Hugo Fraile', 'Miku Fedor', 'Álvaro Vázquez', 'Adrián Colunga', 'Paco Alcácer']"
2012,Real Betis Sevilla,"['Adrián', 'Casto', 'Fabri', 'Paulão', 'Antonio Amaya', 'Damien Perquis', 'Mario Abrante', 'Chechu Dorado', 'Borja Navarro', 'Juankar', 'Nacho', 'Álex Martínez', 'Fran Varela', 'Javi Chica', 'Nélson', 'Ángel López', 'Manu Palancar', 'José Alberto Cañas', 'Rubén Pérez', 'Beñat Etxebarria', 'Salva Sevilla', 'Nosa Igiebor', 'Nono', 'Fausto Tienza', 'Alejandro Pozuelo', 'Eder Vilarchao', 'Carlos García', 'Sergio Rodríguez', 'Álvaro Vadillo', 'Eneko Eizmendi', 'Dorlan Pabón', 'Joel Campbell', 'Salvador Agra', 'Rubén Castro', 'Jorge Molina', 'Jonathan Pereira', 'Guillermo Molins']"
2012,Espanyol Barcelona,"['Cristian Álvarez', 'Kiko Casilla', 'Germán Parreño', 'Héctor Moreno', 'Juan Forlín', 'Raúl Rodríguez', 'Diego Colotto', 'Ferran Monzó', 'Víctor Álvarez', 'Joan Capdevila', 'Javi López', 'Felipe Mattioni', 'Ernesto Galán', 'Víctor Sánchez', 'Mubarak Wakaso', 'Sergio Tejera', 'Raúl Baena', 'Cristian Gómez', 'Fran Miranda', 'Joan Verdú', 'Juan Albín', 'Christian Alfonso', 'Simão', 'Martin Petrov', 'Thievy Bifouma', 'Cristhian Stuani', 'Sergio García', 'Álvaro Vázquez', 'Samuele Longo', 'Rui Fonte', 'David Cubillas']"
2012,Rayo Vallecano,"['Rubén Martínez', 'David Cobeño', 'Dani Giménez', 'Isma Gil', 'Jordi Amat', 'Alejandro Gálvez', 'Jordi Figueras', 'Anaitz Arbilla', 'Rodri', 'Mikel Labaka', 'José Manuel Casado', 'Nacho Martínez', 'Tito', 'Sueliton', 'Rober Correa', 'Javi Fuego', 'Mohammed Abu', 'Roberto Trashorras', 'Adrián González', 'Isi Gómez', 'Piti', 'José Carlos', 'Alejandro Domínguez', 'Franco Vázquez', 'Nono', 'Alberto Perea', 'Rubén Ramiro', 'Lass Bangoura', 'Manuel Arana', 'Léo Baptistão', 'Nicki Bille Nielsen', 'Andrija Delibasic', 'Raúl Tamudo', 'Adrián Saballs']"
2012,Celta Vigo,"['Javi Varas', 'Rubén Blanco', 'Sergio Álvarez', 'Andres Tuñez', 'Gustavo Cabral', 'Vadim Demidov', 'Samuel Llorca', 'Roberto Lago', 'Danijel Pranjic', 'Jonny Otto', 'Carlos Bellvís', 'Hugo Mallo', 'Borja Oubiña', 'Augusto Fernández', 'Álex López', 'Michael Krohn-Dehli', 'Natxo Insa', 'Jonathan Vila', 'Cristian Bustos', 'Antón de Vicente', 'Quique de Lucas', 'Levy Madinda', 'Joan Tomás', 'Fabián Orellana', 'Toni Dovale', 'Dani Abalo', 'Mario Bermejo', 'Iago Aspas', 'Chu-young Park', 'Santi Mina']"
2012,RCD Mallorca,"['Dudu Aouate', 'Juan Calatayud', 'Rubén Miño', 'Pedro Geromel', 'Pedro Bigas', 'Andreu Fontàs', 'Anderson Conceição', 'José Nunes', 'Charlie Took', 'Pablo Marí', 'Antonio Luna', 'Antonio López', 'Kevin García', 'Emilio Nsue', 'Alan Hutton', 'Ximo Navarro', 'Biel Company', 'João Victor', 'Fernando Tissone', 'Josep Lluís Martí', 'Tomás Pina', 'Javi Márquez', 'Uche', 'Carlos Cristeto', 'Tià Sastre', 'Nico Baleani', 'Alejandro Alfaro', 'Marc Fernández', 'Michaël Pereira', 'Giovani dos Santos', 'Tomer Hemed', 'Víctor Casadesús', 'Javier Arizmendi', 'Brandon Thomas', 'Álvaro Giménez', 'Abdón Prats']"
2012,Real Saragossa,"['Roberto', 'Toni Doblas', 'Leo Franco', 'Pablo Alcolea', 'Kilian Falcón', 'Álvaro González', 'Cristian Sapunaru', 'Glenn Loovens', 'Ádám Pintér', 'Maurizio Lanzaro', 'Raúl Goni', 'Fran González', 'Carlos Hernández', 'Abraham Minero', 'Javier Paredes', 'Ivan Obradovic', 'Héctor Hernández', 'José Manuel Fernández', 'Edu Oriol', 'Romaric', 'José Mari', 'José María Movilla', 'Tarsi Aguado', 'Apoño', 'Franco Zuculini', 'Víctor Rodríguez', 'Stefan Babovic', 'Lucas Wilchez', 'Paco Montañés', 'Adrià Carmona', 'Rubén Rochina', 'Javi Álamo', 'Hélder Postiga', 'Henri Bienvenu', 'Rodri Ríos', 'Carlos Aranda', 'Jorge Ortí']"
2012,CA Osasuna,"['Andrés Fernández', 'Asier Riesgo', 'Ricardo', 'Imanol Elías', 'Alejandro Arribas', 'Miguel Flaño', 'Rubén González', 'Jon Echaide', 'Unai García', 'Nano', 'Marc Bertrán', 'Damià Abella', 'Raoul Loé', 'Oier Sanjurjo', 'Lolo', 'Anthony Annan', 'Francisco Silva', 'David Timor', 'Patxi Puñal', 'Sisi González', 'Masoud Shojaei', 'Roberto Torres', 'Maikel Mesa', 'Emiliano Armenteros', 'Roland Lamah', 'Miguel de las Cuevas', 'Álvaro Cejudo', 'Kike Sola', 'Nino', 'Joseba Llorente', 'Manu Onwu']"
2012,Deportivo La Coruna,"['Daniel Aranzubia', 'Germán Lux', 'Marc Martínez', 'Zé Castro', 'Aythami Artiles', 'Roderick Miranda', 'Carlos Marchena', 'Pablo Insua', 'Kaká', 'Tiago Pinto', 'Evaldo', 'Ayoze Díaz', 'Sílvio', 'Laure', 'Diego Seoane', 'Manuel Pablo', 'Abel Aguilar', 'Álex Bergantiños', 'Juan Domínguez', 'André Santos', 'Paulo Assunção', 'Jesús Vázquez', 'Pizzi', 'Saúl', 'Juan Carlos Valerón', 'Bruno Gama', 'Diogo Salomão', 'Javier Camuñas', 'Nélson Oliveira', 'Riki', 'Rodolfo Bodipo']"
2012,UD Levante,"['Keylor Navas', 'Gustavo Munúa', 'Sergio Garabato', 'Loukas Vyntra', 'Simão', 'Dariusz Dudka', 'Massimo Volta', 'David Navarro', 'Héctor Rodas', 'Sergio Ballesteros', 'Nikolaos Karabelas', 'Juanfran', 'Christian Lell', 'Pedro López', 'Iván López', 'Vicente Iborra', 'Pape Diop', 'Míchel Herrero', 'Miguel Pallardó', 'Óscar Serrano', 'Juanlu', 'José Javier Barkero', 'Rubén García', 'Nabil El Zhar', 'Pedro Ríos', 'Valdo', 'Jason', 'Obafemi Martins', 'Robert Acquafresca', 'Ángel Rodríguez', 'Theofanis Gekas', 'Roger Martí']"
2012,Real Valladolid,"['Dani Hernández', 'Jaime Jiménez', 'Marc Valiente', 'Jesús Rueda', 'Henrique Sereno', 'Iván Casado', 'Jorge Pesca', 'Mikel Balenziaga', 'Carlos Peña', 'Antonio Rukavina', 'Rubén Peña', 'Javier Baraja', 'Álvaro Rubio', 'Víctor Pérez', 'Lluis Sastre', 'Óscar González', 'Omar Ramos', 'Juan Neira', 'Valdet Rama', 'Patrick Ebert', 'Alberto Bueno', 'Javi Guerra', 'Manucho', 'Daniel Larsson', 'Lolo Plá']"
2013,Real Madrid,"['Iker Casillas', 'Diego López', 'Jesús Fernández', 'Sergio Ramos', 'Raphaël Varane', 'Pepe', 'Nacho Fernández', 'Diego Llorente', 'Marcelo', 'Fábio Coentrão', 'Daniel Carvajal', 'Álvaro Arbeloa', 'Lucas Vázquez', 'Asier Illarramendi', 'Xabi Alonso', 'Casemiro', 'Omar Mascarell', 'Luka Modric', 'Sami Khedira', 'José Rodríguez', 'Mesut Özil', 'Isco', 'Kaká', 'Jesé', 'Burgui', 'Gareth Bale', 'Ángel Di María', 'Cristiano Ronaldo', 'Karim Benzema', 'Álvaro Morata', 'Willian José', 'Raúl de Tomás']"
2013,FC Barcelona,"['Víctor Valdés', 'Oier Olazábal', 'José Manuel Pinto', 'Gerard Piqué', 'Marc Bartra', 'Carles Puyol', 'Sergi Gómez', 'Patric', 'Jordi Alba', 'Adriano', 'Dani Alves', 'Martín Montoya', 'Sergi Roberto', 'Sergio Busquets', 'Alex Song', 'Javier Mascherano', 'Andrés Iniesta', 'Cesc Fàbregas', 'Xavi', 'Jonathan dos Santos', 'Ibrahim Afellay', 'Neymar', 'Cristian Tello', 'Isaac Cuenca', 'Lionel Messi', 'Pedro', 'Adama Traoré', 'Alexis Sánchez', 'Jean Marie Dongou']"
2013,Atlético Madrid,"['Thibaut Courtois', 'Daniel Aranzubia', 'Bono', 'David Gil', 'Diego Godín', 'Miranda', 'Mario Suárez', 'Toby Alderweireld', 'Emiliano Insúa', 'Martín Demichelis', 'José María Giménez', 'Lucas Hernández', 'Filipe Luís', 'Juanfran Torres', 'Javier Manquillo', 'Josuha Guilavogui', 'Isaac Nana', 'Koke', 'Gabi', 'José Sosa', 'Óliver Torres', 'Tiago Mendes', 'Carlos Ramos', 'Cristian Rodríguez', 'Diego', 'Samu Saiz', 'Arda Turan', 'Momar Ndoye', 'Diego Costa', 'Raúl García', 'David Villa', 'Adrián López', 'Léo Baptistão', 'Rubén Mesa', 'Héctor Hernández']"
2013,FC Valencia,"['Diego Alves', 'Vicente Guaita', 'Jaume Doménech', 'Antonio Sivera', 'Héctor Pizana', 'Nicolás Otamendi', 'Adil Rami', 'Aly Cissokho', 'Víctor Ruiz', 'Ricardo Costa', 'Philippe Senderos', 'Rúben Vezo', 'Sergio Ayala', 'Jérémy Mathieu', 'Juan Bernat', 'José Gayà', 'Salva Ruiz', 'João Pereira', 'Antonio Barragán', 'Sofiane Feghouli', 'Oriol Romeu', 'Javi Fuego', 'Lion Kaak', 'Éver Banega', 'Dani Parejo', 'Andrés Guardado', 'Míchel Herrero', 'Seydou Keita', 'Manu Molina', 'Mario Arqués', 'Sergio Canales', 'Jonathan Viera', 'Pablo Piatti', 'Dorlan Pabón', 'Fede Cartabia', 'Portu', 'Rober Ibáñez', 'Jonas', 'Eduardo Vargas', 'Paco Alcácer', 'Hélder Postiga', 'Vinícius Araújo']"
2013,FC Sevilla,"['Beto', 'Javi Varas', 'Julián Cuesta', 'Sergio Rico', 'Federico Fazio', 'Daniel Carriço', 'Nicolás Pareja', 'Juan Cala', 'Israel Puerto', 'Alberto Moreno', 'Fernando Navarro', 'Moi Delgado', 'Cicinho', 'Diogo Figueiras', 'Coke', 'Modesto', 'Geoffrey Kondogbia', 'Stéphane Mbia', 'Vicente Iborra', 'Hedwiges Maduro', 'Luismi Sánchez', 'Ivan Rakitic', 'Sebastián Cristóforo', 'Antonio Cotán', 'Marko Marin', 'Bryan Rabello', 'Piotr Trochowski', 'Vitolo', 'Diego Perotti', 'Denis Cheryshev', 'José Antonio Reyes', 'Jairo Samperio', 'Carlos Bacca', 'Kévin Gameiro', 'Raul Rusescu', 'Carlos Fernández', 'Gonzalo Suárez']"
2013,Real Sociedad San Sebastián,"['Claudio Bravo', 'Eñaut Zubikarai', 'Kike Royo', 'Iñigo Martínez', 'Mikel González', 'Ion Ansotegi', 'Liassine Cadamuro', 'Alexander Callens', 'Alberto de la Bella', 'Cote', 'Carlos Martínez', 'Dani Estrada', 'Joseba Zaldua', 'Markel Bergara', 'Xabi Prieto', 'Rubén Pardo', 'Esteban Granero', 'David Zurutuza', 'Javi Ros', 'Gorka Elustondo', 'Jon Gaztañaga', 'Sergio Canales', 'Chory Castro', 'Alain Oyarzun', 'Carlos Vela', 'Pablo Hervías', 'Marco Sangalli', 'Antoine Griezmann', 'Imanol Agirretxe', 'Haris Seferovic', 'Diego Ifrán']"
2013,Athletic Bilbao,"['Gorka Iraizoz', 'Iago Herrerín', 'Kepa Arrizabalaga', 'Gorka Magunazelaia', 'Aymeric Laporte', 'Borja Ekiza', 'Carlos Gurpegui', 'Xabi Etxeita', 'Enric Saborit', 'Unai Albizua', 'Mikel Balenziaga', 'Óscar de Marcos', 'Andoni Iraola', 'Ander Iturraspe', 'Mikel San José', 'Erik Morán', 'Ander Herrera', 'Beñat Etxebarria', 'Mikel Rico', 'Iñigo Pérez', 'Iker Muniain', 'Ibai Gómez', 'Markel Susaeta', 'Gaizka Toquero', 'Kike Sola', 'Aritz Aduriz', 'Guillermo Fernández']"
2013,FC Villarreal,"['Sergio Asenjo', 'Juan Carlos', 'Aitor Fernández', 'Mateo Musacchio', 'Gabriel Paulista', 'Aleksandar Pantic', 'Pablo Iñiguez', 'Chechu Dorado', 'Diego Jiménez', 'Jaume Costa', 'Bojan Jokic', 'Mario Gaspar', 'Albert Blázquez', 'Bruno Soriano', 'Óliver Torres', 'Tomás Pina', 'Manu Trigueros', 'Edu Ramos', 'Cani', 'Joan Román', 'Matías Nahuel', 'Javier Aquino', 'Moi Gómez', 'Hernán Pérez', 'Giovani dos Santos', 'Ikechukwu Uche', 'Jérémy Perbet', 'Jonathan Pereira', 'Juanto Ortuño']"
2013,FC Málaga,"['Willy Caballero', 'Carlos Kameni', 'Aarón Escandell', 'Sergio Sánchez', 'Weligton', 'Flávio Ferreira', 'Marcos Angeleri', 'Roberto Chen', 'Álex Portillo', 'Eliseu', 'Antunes', 'José Manuel Casado', 'Jesús Gámez', 'Ignacio Camacho', 'Fernando Tissone', 'Pablo Pérez', 'Sergi Darder', 'Duda', 'Pedro Morales', 'Bobley Anderson', 'Oleksandr Yakovenko', 'Juanmi', 'Bartlomiej Pawlowski', 'Fabrice Olinga', 'Nordin Amrabat', 'Francisco Portillo', 'Samu García', 'Sebastián Fernández', 'Roque Santa Cruz', 'Ezequiel Rescaldani', 'Mounir El Hamdaoui']"
2013,Real Betis Sevilla,"['Antonio Adán', 'Stephan Andersen', 'Guillermo Sara', 'Javi Montoya', 'Pedro López', 'Antonio Amaya', 'Jordi Figueras', 'Paulão', 'Damien Perquis', 'José Antonio Caro', 'Jesús Pozo', 'José Carlos Ramírez', 'Dídac Vilà', 'Juankar', 'Nacho', 'Fran Varela', 'Juanfran Moreno', 'Javi Chica', 'Markus Steinhöfer', ""Alfred N'Diaye"", 'Xavi Torres', 'Lorenzo Reyes', 'Javier Matilla', 'Salva Sevilla', 'Nosa Igiebor', 'Nono', 'Dani Ceballos', 'Joan Verdú', 'Sergio Rodríguez', 'Carlos García', 'Álvaro Vadillo', 'Cedrick', 'Ignacio Abeledo', 'Pibe', 'Juanma García', 'Léo Baptistão', 'Jorge Molina', 'Rubén Castro', 'Chuli', 'Braian Rodríguez', 'Pepelu Vidal']"
2013,FC Granada,"['Orestis Karnezis', 'Roberto Fernández', 'Stole Dimitrievski', 'Tiago Ilori', 'Jeison Murillo', 'Pape Diakhaté', 'Diego Maínz', 'Alexandre Coeff', 'Fran Morante', 'Brayan Angulo', 'Matías Campos Toro', 'Allan Nyom', 'Dimitri Foulquier', 'Manuel Iturra', 'Mohammed Fatau', 'Sulayman Marreh', 'Recio', 'Fran Rico', 'Hassan Yebda', 'Richard Boateng Welbeck', 'Adolfo Martínez', 'Piti', 'Diego Buonanotte', 'Yacine Brahimi', 'Dani Benítez', 'Álvaro García', 'Michaël Pereira', 'Christian Bravo', 'Youssef El Arabi', 'Odion Ighalo', 'Riki', 'Carlos Aranda', 'Wilson Cuero', 'Isaac Success']"
2013,FC Getafe,"['Miguel Ángel Moyá', 'Jordi Codina', 'Júlio César', 'Ángel Galván', 'Oliver Sánchez', 'Lisandro López', 'Rafa López', 'Alexis Ruano', 'Álvaro Arroyo', 'Alberto Lopo', 'Roberto Lago', 'Sergio Escudero', 'David Forniés', 'Juan Valera', 'Carlos Vigaray', 'Mehdi Lacen', 'Borja Fernández', 'Juan Rodríguez', 'Pedro Mosquera', 'Míchel Madera', 'Sammir', 'Ivi López', 'Diego Castro', 'Ángel Lafita', 'Jaime Gavilán', 'Pedro León', 'Pablo Sarabia', 'Javi Navas', 'Álvaro Vázquez', 'Miku Fedor', 'Ciprian Marica', 'Adrián Colunga']"
2013,Espanyol Barcelona,"['Kiko Casilla', 'Germán Parreño', 'Pau López', 'Héctor Moreno', 'Raúl Rodríguez', 'David López', 'Diego Colotto', 'Sidnei', 'Juan Rafael Fuentes', 'Víctor Álvarez', 'Carlos Clerc', 'Joan Capdevila', 'Javi López', 'Felipe Mattioni', 'Víctor Sánchez', 'Abraham González', 'Sergio Tejera', 'Pizzi', 'Manu Lanzarote', 'Álex Fernández', 'Simão', 'Thievy Bifouma', 'Gabriel Torje', 'Sergio García', 'Cristhian Stuani', 'Jhon Córdoba']"
2013,Celta Vigo,"['Yoel Rodríguez', 'Sergio Álvarez', 'Rubén Blanco', 'Andreu Fontàs', 'Jon Aurtenetxe', 'Gustavo Cabral', 'David Costas', 'Iñigo López', 'Samuel Llorca', 'David Goldar', 'Jonny Otto', 'Carlos Bellvís', 'Hugo Mallo', 'Borja Oubiña', 'Augusto Fernández', 'Álex López', 'Michael Krohn-Dehli', 'Jonathan Vila', 'Javi Rey', 'Rafinha', 'Levy Madinda', 'Nolito', 'Fabián Orellana', 'Toni Dovale', 'Mario Bermejo', 'Charles', 'Welliton', 'Santi Mina', 'David Rodríguez']"
2013,Rayo Vallecano,"['Rubén Martínez', 'David Cobeño', 'Isma Gil', 'Alejandro Gálvez', 'Borja López', 'Anaitz Arbilla', 'Zé Castro', 'Leonel Galeano', 'Rodri', 'Mario Gómez', 'Razvan Rat', 'Nacho Martínez', 'Johan Mojica', 'Tito', 'Saúl Ñíguez', 'Roberto Trashorras', 'Adrián González', 'Raúl Baena', 'Jonathan Viera', 'José Carlos', 'Christian Cueva', 'Alberto Perea', 'Rubén Ramiro', 'Lass Bangoura', 'Iago Falque', 'Nery Castillo', 'Rubén Rochina', 'Adrián Embarba', 'Alberto Bueno', 'Sebastián Fernández', 'Samuele Longo', 'Joaquín Larrivey', 'Adrián Saballs']"
2013,FC Elche,"['Manu Herrera', 'Toño', 'Marc Martínez', 'José Carlos Álvarez', 'Alberto Botía', 'David Lombán', 'Cristian Sapunaru', 'Sergio Pelegrín', ""Charlie I'Anson"", 'Nacho Porcar', 'Edu Albacar', 'Domingo Cisma', 'Damián Suárez', 'Rubén Pérez', 'Carlos Sánchez', 'Javi Márquez', 'Sergio Mantecón', 'David Generelo', 'Alberto Rivera', 'Carles Gil', 'Javi Flores', 'Samu Martínez', 'Fidel', 'Garry Rodrigues', 'Aarón Ñíguez', 'Miroslav Stevanovic', 'Richmond Boakye', 'Manu del Moral', 'Ferrán Corominas', 'Cristian Herrera', 'Sergio León', 'Álvaro Giménez']"
2013,UD Levante,"['Keylor Navas', 'Javi Jiménez', 'Leandro Montagud', 'Simão', 'Loukas Vyntra', 'Héctor Rodas', 'David Navarro', 'Jordi César', 'Nikolaos Karabelas', 'Juanfran', 'Pedro López', 'Christian Lell', 'Nagore', 'Carlos Expósito', 'Pape Diop', 'Mohamed Sissoko', 'Issam El Adoua', 'Rémi Gomis', 'Sérgio da Silva Pinto', 'Miguel Pallardó', 'Víctor Camarasa', 'Andreas Ivanschitz', 'Rubén García', 'Jordi Xumetra', 'Nabil El Zhar', 'Pedro Ríos', 'Jason', 'Álvaro Traver', 'Víctor Casadesús', 'Baba', 'David Barral', 'Ángel Rodríguez', 'Aloys Nong']"
2013,CA Osasuna,"['Andrés Fernández', 'Asier Riesgo', 'Ander Cantero', 'Alejandro Arribas', 'Jordan Lotiès', 'Miguel Flaño', 'Jon Echaide', 'Eneko Satrústegui', 'Joan Oriol', 'Marc Bertrán', 'Damià Abella', 'Francisco Silva', 'Lolo', 'Oier Sanjurjo', 'Raoul Loé', 'Patxi Puñal', 'Roberto Torres', 'Sisi González', 'José García', 'Emiliano Armenteros', 'Cristian Lobato', 'Jorge Gómez', 'Miguel de las Cuevas', 'Álvaro Cejudo', 'José Núñez', 'Oriol Riera', 'Manu Onwu', 'Javi Acuña', 'Nino']"
2013,Real Valladolid,"['Diego Mariño', 'Dani Hernández', 'Jaime Jiménez', 'Julio Iricibar', 'Marc Valiente', 'Jesús Rueda', 'Stefan Mitrovic', 'Heinz Barmettler', 'Jorge Pesca', 'Carlos Peña', 'Zakarya Bergdich', 'Antonio Rukavina', 'Gilberto García', 'Fausto Rossi', 'Javier Baraja', 'Álvaro Rubio', 'Víctor Pérez', 'Lluis Sastre', 'Antonio Amaro', 'Peli', 'Óscar González', 'Omar Ramos', 'Daniel Vadillo', 'Valdet Rama', 'Zubi', 'Patrick Ebert', 'Jeffrén', 'Javi Guerra', 'Manucho', 'Humberto Osorio', 'Daniel Larsson']"
2013,UD Almería,"['Óscar Ustari', 'Julián Cuesta', 'Esteban', 'Víctor Ibáñez', 'Marco Torsiglieri', 'Hernán Pellerano', 'Ángel Trujillo', 'Bolaño', 'Hans Martínez', 'Marcelo Silva', 'Fran Vélez', 'Sebastián Dubarbier', 'Mané', 'Raúl Carnero', 'Nélson', 'Rafita', 'Antonio Marín', 'Verza', 'Marcos Tébar', 'Ramon Azeez', 'Miguel Ángel Corona', 'Cristóbal Gil', 'Fernando Soriano', 'Kiu', 'Hélder Barbosa', 'Suso', 'Aleix Vidal', 'Jonathan Zongo', 'Edgar Méndez', 'Rubén Suárez', 'Hicham Khaloua', 'Rodri Ríos', 'Óscar Díaz', 'Dani Romera']"
2014,Real Madrid,"['Iker Casillas', 'Keylor Navas', 'Fernando Pacheco', 'Rubén Yáñez', 'Sergio Ramos', 'Raphaël Varane', 'Pepe', 'Nacho Fernández', 'Derik Osede', 'Jaime Sánchez', 'Diego Llorente', 'Marcelo', 'Fábio Coentrão', 'Felipe Abner', 'Javi Noblejas', 'Daniel Carvajal', 'Álvaro Arbeloa', 'Guillermo Varela', 'Asier Illarramendi', 'Lucas Silva', 'Xabi Alonso', 'Lucas Torró', 'Luka Modric', 'Toni Kroos', 'Sami Khedira', 'Álvaro Medrán', 'Sergio Aguza', 'Marcos Llorente', 'Javi Muñoz', 'James Rodríguez', 'Isco', 'Martin Ødegaard', 'Jesé', 'Gareth Bale', 'Ángel Di María', 'Cristiano Ronaldo', 'Karim Benzema', 'Chicharito', 'Raúl de Tomás', 'Eero Markkanen', 'Borja Mayoral']"
2014,FC Barcelona,"['Marc-André ter Stegen', 'Claudio Bravo', 'Jordi Masip', 'Gerard Piqué', 'Marc Bartra', 'Thomas Vermaelen', 'Edgar Ié', 'Jordi Alba', 'Jérémy Mathieu', 'Adriano', 'Martín Montoya', 'Dani Alves', 'Sergi Roberto', 'Douglas', 'Sergio Busquets', 'Javier Mascherano', 'Sergi Samper', 'Diawandou Diagne', 'Gerard Gumbau', 'Andrés Iniesta', 'Ivan Rakitic', 'Xavi', 'Rafinha', 'Alen Halilovic', 'Neymar', 'Lionel Messi', 'Pedro', 'Munir El Haddadi', 'Adama Traoré', 'Luis Suárez', 'Sandro Ramírez']"
2014,Atlético Madrid,"['Jan Oblak', 'Miguel Ángel Moyá', 'Bernabé Barragán', 'Diego Godín', 'Miranda', 'José María Giménez', 'Mario Suárez', 'Lucas Hernández', 'Nacho Monsalve', 'Guilherme Siqueira', 'Cristian Ansaldi', 'Iván Pérez', 'Juanfran Torres', 'Jesús Gámez', 'Koke', 'Gabi', 'Saúl Ñíguez', 'Tiago Mendes', 'Carlos Ramos', 'Cristian Rodríguez', 'Cani', 'Arda Turan', 'Sekou Keita', 'Nacho Huertas', 'Alessio Cerci', 'Ángel Correa', 'Antoine Griezmann', 'Mario Mandzukic', 'Raúl García', 'Raúl Jiménez', 'Fernando Torres', 'Héctor Hernández']"
2014,FC Valencia,"['Diego Alves', 'Yoel Rodríguez', 'Jaume Doménech', 'Nicolás Otamendi', 'Shkodran Mustafi', 'Lucas Orbán', 'Rúben Vezo', 'José Gayà', 'Salva Ruiz', 'Antonio Barragán', 'João Cancelo', 'Enzo Pérez', 'Sofiane Feghouli', 'Javi Fuego', 'Filipe Augusto', 'Bruno Zuculini', 'Dani Parejo', 'André Gomes', 'Rodrigo de Paul', 'Tropi', 'Carles Gil', 'Pablo Piatti', 'Rober Ibáñez', 'Álvaro Negredo', 'Paco Alcácer', 'Rodrigo']"
